barrio,distrito,price,size,rooms,bathrooms
el Congres i els Indians,Sant Andreu,875.0,70,3,1
el Raval,Ciutat Vella,675.0,58,2,1
Navas,Sant Andreu,980.0,80,3,1
Barceloneta,Ciutat Vella,1250.0,112,3,2
la Font de la Guatlla,Sants-Montjuïc,800.0,80,2,1
Sant Antoni,L'Eixample,1100.0,80,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,900.0,80,1,1
Sant Antoni,L'Eixample,800.0,40,1,1
el Raval,Ciutat Vella,688.0,55,3,1
Sant Antoni,L'Eixample,745.0,34,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,700.0,46,2,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2100.0,110,3,2
la Salut,Gràcia,980.0,35,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2350.0,120,3,3
les Tres Torres,Les Corts,1550.0,75,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,990.0,120,2,1
Navas,Sant Andreu,1000.0,94,4,1
Sant Antoni,L'Eixample,885.0,40,1,1
el Baix Guinardo,Horta-Guinardó,1300.0,120,2,2
el Raval,Ciutat Vella,625.0,42,1,1
Sant Antoni,L'Eixample,975.0,85,3,2
Sarria,Les Corts,1500.0,118,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2257.0,81,2,2
el Raval,Ciutat Vella,985.0,80,4,2
la Bordeta,Sants-Montjuïc,720.0,65,1,1
Sant Antoni,L'Eixample,900.0,61,1,1
el Raval,Ciutat Vella,1018.0,76,3,2
Barceloneta,Ciutat Vella,1200.0,55,1,1
el Clot,Sant Martí,1075.0,100,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,68,3,2
Fort Pienc,L'Eixample,1650.0,119,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,95,4,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,768.0,48,2,1
Sant Antoni,L'Eixample,1100.0,58,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1890.0,89,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5800.0,215,5,3
el Parc i la Llacuna del Poblenou,Sant Martí,800.0,60,3,2
el Raval,Ciutat Vella,978.0,78,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,4300.0,104,4,2
el Congres i els Indians,Sant Andreu,920.0,50,2,1
Sant Antoni,L'Eixample,1095.0,80,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,67,2,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1700.0,90,2,1
Gotic,Ciutat Vella,1300.0,75,3,1
les Tres Torres,Les Corts,1950.0,73,2,1
el Clot,Sant Martí,1090.0,53,2,1
el Raval,Ciutat Vella,1015.0,45,1,1
el Camp de l'Arpa del Clot,Sant Martí,1180.0,70,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,80,4,2
la Salut,Gràcia,825.0,55,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1270.0,65,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1351.0,56,1,1
Sagrada Familia,L'Eixample,1500.0,90,3,2
el Carmel,Horta-Guinardó,790.0,78,3,1
el Raval,Ciutat Vella,850.0,72,2,1
Fort Pienc,L'Eixample,1700.0,120,3,2
el Besos i el Maresme,Sant Martí,1500.0,73,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,720.0,62,3,1
la Vila de Gracia,Gràcia,1200.0,75,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1050.0,50,1,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2300.0,100,3,2
la Salut,Gràcia,840.0,70,2,1
Sants - Badal,Sants-Montjuïc,750.0,75,2,1
el Baix Guinardo,Horta-Guinardó,1050.0,55,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,3800.0,166,3,3
la Marina de Port,Sants-Montjuïc,650.0,45,1,1
el Baix Guinardo,Horta-Guinardó,1600.0,140,4,2
Gotic,Ciutat Vella,1500.0,72,2,2
Sant Gervasi - la Bonanova,Les Corts,950.0,60,2,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1500.0,90,3,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,92,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2195.0,106,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1390.0,82,3,2
les Tres Torres,Les Corts,1540.0,45,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,790.0,60,3,1
Sant Antoni,L'Eixample,900.0,98,4,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1450.0,72,3,1
Sant Antoni,L'Eixample,820.0,62,3,1
Sant Antoni,L'Eixample,1100.0,59,2,1
Barceloneta,Ciutat Vella,1200.0,83,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1345.0,95,2,2
les Tres Torres,Les Corts,1650.0,154,4,2
el Putget i el farró,Sarrià-Sant Gervasi,2000.0,110,3,2
la Maternitat i Sant Ramon,Sants-Montjuïc,1175.0,79,2,1
el Raval,Ciutat Vella,750.0,54,1,1
el Raval,Ciutat Vella,900.0,68,2,1
Sant Antoni,L'Eixample,840.0,47,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,1900.0,66,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,830.0,60,3,1
la Marina de Port,Sants-Montjuïc,650.0,46,3,1
Sant Antoni,L'Eixample,1100.0,130,3,2
el Poble Sec,Sants-Montjuïc,900.0,82,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2400.0,172,5,3
Can Baro,Horta-Guinardó,898.0,60,3,1
el Besos i el Maresme,Sant Martí,1500.0,98,3,2
el Raval,Ciutat Vella,625.0,32,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1285.0,90,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1000.0,93,4,2
la Salut,Gràcia,700.0,69,3,1
el Clot,Sant Martí,1095.0,60,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,109,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,42,1,1
Sant Antoni,L'Eixample,490.0,28,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,117,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3500.0,180,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1600.0,137,4,2
Sant Gervasi - la Bonanova,Les Corts,1200.0,100,4,2
el Carmel,Horta-Guinardó,765.0,56,3,1
el Raval,Ciutat Vella,1064.0,50,1,1
Barceloneta,Ciutat Vella,1200.0,88,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,117,3,2
Sant Antoni,L'Eixample,1000.0,89,3,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,4900.0,322,5,5
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2464.0,118,3,2
Sant Antoni,L'Eixample,870.0,60,3,1
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,77,4,1
Vilapicina i la Torre Llobeta,Nou Barris,850.0,100,3,1
el Congres i els Indians,Sant Andreu,900.0,90,3,1
Navas,Sant Andreu,1000.0,100,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1900.0,135,3,4
la Marina de Port,Sants-Montjuïc,600.0,45,1,1
Sant Antoni,L'Eixample,950.0,85,3,2
Sant Antoni,L'Eixample,1000.0,61,2,1
el Raval,Ciutat Vella,974.0,56,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,62,2,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2400.0,145,4,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1510.0,91,1,1
Sant Antoni,L'Eixample,970.0,67,3,1
el Raval,Ciutat Vella,750.0,42,1,1
Gotic,Ciutat Vella,1400.0,135,4,2
Can Baro,Horta-Guinardó,950.0,69,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2200.0,55,2,1
Sarria,Les Corts,1400.0,110,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3170.0,150,2,2
el Camp d'en Grassot i Gracia Nova,Gràcia,4266.0,140,3,2
Provencals del Poblenou,Sant Martí,1200.0,96,4,1
Hostafrancs,Sants-Montjuïc,1116.0,80,3,2
la Salut,Gràcia,882.0,50,2,1
Sarria,Les Corts,1300.0,97,3,2
la Font de la Guatlla,Sants-Montjuïc,850.0,70,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,90,3,1
el Baix Guinardo,Horta-Guinardó,1100.0,78,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,104,4,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1490.0,130,5,2
el Raval,Ciutat Vella,985.0,82,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,900.0,62,3,1
la Salut,Gràcia,750.0,72,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,980.0,70,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,975.0,60,2,2
Sant Antoni,L'Eixample,1150.0,80,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,850.0,93,3,1
Sant Gervasi - la Bonanova,Les Corts,1100.0,80,3,2
Hostafrancs,Sants-Montjuïc,1025.0,55,2,1
Vilapicina i la Torre Llobeta,Nou Barris,700.0,70,3,1
Hostafrancs,Sants-Montjuïc,945.0,54,1,1
la Salut,Gràcia,750.0,54,2,1
Hostafrancs,Sants-Montjuïc,950.0,80,3,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2200.0,70,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1400.0,70,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1490.0,80,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,900.0,52,1,1
el Poblenou,Sant Martí,1350.0,82,2,1
Sant Antoni,L'Eixample,710.0,55,1,1
el Raval,Ciutat Vella,788.0,30,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1300.0,68,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2100.0,121,3,4
Vilapicina i la Torre Llobeta,Nou Barris,800.0,75,3,1
la Dreta de l'Eixample,L'Eixample,1800.0,168,4,2
la Nova Esquerra de l'Eixample,L'Eixample,1400.0,85,3,1
la Salut,Gràcia,1100.0,63,3,1
Can Baro,Horta-Guinardó,900.0,61,3,1
el Raval,Ciutat Vella,900.0,80,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,925.0,53,1,1
Gotic,Ciutat Vella,1500.0,75,2,1
el Poble Sec,Sants-Montjuïc,900.0,60,4,1
Sant Antoni,L'Eixample,850.0,84,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1850.0,170,5,2
Navas,Sant Andreu,1600.0,45,1,1
Sant Antoni,L'Eixample,1020.0,81,3,1
la Salut,Gràcia,875.0,51,1,1
Sant Antoni,L'Eixample,950.0,89,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,3200.0,160,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,5000.0,220,4,3
la Font de la Guatlla,Sants-Montjuïc,850.0,68,2,1
el Parc i la Llacuna del Poblenou,Sant Martí,990.0,56,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,900.0,60,1,1
el Camp d'en Grassot i Gracia Nova,Gràcia,3722.0,117,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,1944.0,98,4,2
el Raval,Ciutat Vella,1090.0,87,4,1
el Besos i el Maresme,Sant Martí,1500.0,145,2,2
Navas,Sant Andreu,1572.0,68,2,1
la Salut,Gràcia,1050.0,85,3,1
Sant Antoni,L'Eixample,1020.0,52,2,1
Sant Antoni,L'Eixample,1100.0,62,1,1
Sant Antoni,L'Eixample,916.0,65,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,925.0,60,3,1
Sant Gervasi - la Bonanova,Les Corts,1000.0,60,1,1
la Salut,Gràcia,850.0,66,1,1
Can Baro,Horta-Guinardó,975.0,50,2,1
el Clot,Sant Martí,1130.0,95,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1507.0,85,3,2
el Raval,Ciutat Vella,770.0,40,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,990.0,50,1,1
Hostafrancs,Sants-Montjuïc,1100.0,80,3,2
Sarria,Les Corts,1300.0,89,3,2
Sant Antoni,L'Eixample,1100.0,80,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2279.0,82,2,2
Sant Gervasi - la Bonanova,Les Corts,1200.0,80,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,995.0,70,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1050.0,82,3,2
el Poblenou,Sant Martí,1250.0,70,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1500.0,67,2,2
la Salut,Gràcia,525.0,35,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,110,4,1
Sant Antoni,L'Eixample,770.0,47,2,1
la Font de la Guatlla,Sants-Montjuïc,850.0,80,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,900.0,80,4,2
Sant Antoni,L'Eixample,1110.0,98,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1650.0,65,2,1
Sarria,Les Corts,1350.0,90,3,1
el Raval,Ciutat Vella,780.0,85,2,1
Can Baro,Horta-Guinardó,900.0,80,3,1
Sants,Sants-Montjuïc,690.0,65,2,1
el Carmel,Horta-Guinardó,690.0,50,1,1
el Congres i els Indians,Sant Andreu,797.0,70,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1338.0,79,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1125.0,70,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,690.0,45,1,1
el Raval,Ciutat Vella,930.0,40,1,1
Navas,Sant Andreu,950.0,77,3,1
el Raval,Ciutat Vella,650.0,47,1,1
Hostafrancs,Sants-Montjuïc,999.0,55,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,750.0,74,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,90,1,1
Hostafrancs,Sants-Montjuïc,1150.0,55,1,1
Sant Gervasi - la Bonanova,Les Corts,985.0,47,1,1
Sants,Sants-Montjuïc,695.0,55,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1900.0,110,3,2
Sant Gervasi - la Bonanova,Les Corts,1100.0,82,3,2
la Font d'en Fargues,Horta-Guinardó,875.0,77,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1000.0,100,4,2
el Raval,Ciutat Vella,950.0,60,2,2
el Parc i la Llacuna del Poblenou,Sant Martí,475.0,30,1,1
Sant Antoni,L'Eixample,1100.0,73,4,1
la Salut,Gràcia,1020.0,65,3,1
Sagrada Familia,L'Eixample,1534.0,85,2,1
Fort Pienc,L'Eixample,1600.0,130,3,3
la Nova Esquerra de l'Eixample,L'Eixample,1250.0,68,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2331.0,56,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,1870.0,70,2,1
les Tres Torres,Les Corts,1850.0,140,3,3
el Camp d'en Grassot i Gracia Nova,Gràcia,1600.0,80,2,1
la Salut,Gràcia,875.0,40,1,1
el Raval,Ciutat Vella,675.0,35,1,1
el Baix Guinardo,Horta-Guinardó,1102.0,118,3,2
el Poblenou,Sant Martí,1240.0,103,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2400.0,136,3,2
Fort Pienc,L'Eixample,1674.0,84,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2000.0,120,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1750.0,135,3,2
el Clot,Sant Martí,1070.0,113,3,1
Sant Antoni,L'Eixample,1000.0,100,4,2
el Congres i els Indians,Sant Andreu,790.0,65,2,1
les Tres Torres,Les Corts,2000.0,140,3,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2300.0,90,2,2
Sant Antoni,L'Eixample,1120.0,80,4,1
el Camp de l'Arpa del Clot,Sant Martí,1160.0,80,3,2
Hostafrancs,Sants-Montjuïc,975.0,51,1,1
Sarria,Les Corts,1400.0,115,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1195.0,68,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1090.0,80,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,80,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2525.0,230,5,3
la Salut,Gràcia,891.0,41,1,1
la Salut,Gràcia,950.0,72,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1990.0,62,2,1
Provencals del Poblenou,Sant Martí,1200.0,85,2,1
les Corts,Sants-Montjuïc,1750.0,51,1,1
la Salut,Gràcia,950.0,87,5,2
Sant Antoni,L'Eixample,1000.0,61,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3900.0,290,5,4
la Salut,Gràcia,620.0,70,2,3
el Parc i la Llacuna del Poblenou,Sant Martí,790.0,45,1,1
Gotic,Ciutat Vella,1450.0,80,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,100,2,1
el Baix Guinardo,Horta-Guinardó,1170.0,82,3,1
Sant Gervasi - la Bonanova,Les Corts,790.0,62,2,1
el Congres i els Indians,Sant Andreu,800.0,70,3,1
el Besos i el Maresme,Sant Martí,1500.0,140,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,114,3,2
el Raval,Ciutat Vella,850.0,68,2,1
la Bordeta,Sants-Montjuïc,731.0,50,1,1
el Clot,Sant Martí,1100.0,95,4,2
l'Antiga Esquerra de l'Eixample,L'Eixample,2858.0,90,3,2
el Raval,Ciutat Vella,1028.0,50,1,1
el Besos i el Maresme,Sant Martí,1500.0,170,2,2
la Salut,Gràcia,825.0,52,1,1
el Carmel,Horta-Guinardó,675.0,45,1,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,975.0,60,3,2
Sant Antoni,L'Eixample,1100.0,104,2,2
Hostafrancs,Sants-Montjuïc,1120.0,57,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,750.0,80,2,2
el Raval,Ciutat Vella,795.0,37,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,900.0,103,4,1
la Salut,Gràcia,730.0,54,2,1
Sagrada Familia,L'Eixample,1560.0,93,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1410.0,45,1,1
Sant Antoni,L'Eixample,875.0,42,1,1
la Font de la Guatlla,Sants-Montjuïc,799.0,50,1,1
el Raval,Ciutat Vella,1000.0,80,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2712.0,119,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,963.0,74,3,3
la Salut,Gràcia,750.0,70,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,97,3,2
Sant Gervasi - la Bonanova,Les Corts,1075.0,41,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3350.0,190,4,3
el Raval,Ciutat Vella,675.0,33,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2325.0,86,2,2
la Sagrera,Sant Andreu,680.0,32,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,60,3,1
el Raval,Ciutat Vella,864.0,45,1,1
Navas,Sant Andreu,1290.0,75,3,1
el Carmel,Horta-Guinardó,750.0,60,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1550.0,67,2,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2400.0,210,5,4
Sagrada Familia,L'Eixample,1550.0,98,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1450.0,87,4,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,870.0,80,3,1
Sarria,Les Corts,1390.0,95,4,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2150.0,167,4,3
Sant Antoni,L'Eixample,650.0,56,2,1
Sant Antoni,L'Eixample,850.0,40,2,1
el Raval,Ciutat Vella,1000.0,97,1,1
el Congres i els Indians,Sant Andreu,899.0,100,3,1
el Carmel,Horta-Guinardó,674.0,50,3,1
Sarria,Les Corts,1360.0,100,3,2
el Raval,Ciutat Vella,700.0,34,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2300.0,90,3,2
el Besos i el Maresme,Sant Martí,1600.0,110,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1200.0,70,3,2
el Congres i els Indians,Sant Andreu,900.0,71,3,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2395.0,100,3,2
el Poble Sec,Sants-Montjuïc,900.0,65,1,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,70,2,1
Sant Gervasi - la Bonanova,Les Corts,1000.0,96,3,2
el Carmel,Horta-Guinardó,785.0,60,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1350.0,95,3,2
Sant Antoni,L'Eixample,977.0,61,3,1
el Congres i els Indians,Sant Andreu,792.0,64,3,1
el Raval,Ciutat Vella,800.0,80,3,1
Hostafrancs,Sants-Montjuïc,1150.0,100,4,2
Hostafrancs,Sants-Montjuïc,990.0,62,2,2
la Font de la Guatlla,Sants-Montjuïc,850.0,79,3,1
el Carmel,Horta-Guinardó,690.0,62,3,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1750.0,115,2,2
el Besos i el Maresme,Sant Martí,1785.0,50,1,1
Vilapicina i la Torre Llobeta,Nou Barris,950.0,74,3,1
la Dreta de l'Eixample,L'Eixample,1750.0,151,3,2
la Salut,Gràcia,890.0,71,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1250.0,114,4,2
la Salut,Gràcia,1050.0,55,2,1
Sant Antoni,L'Eixample,790.0,40,1,1
el Coll,Gràcia,1253.0,77,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,950.0,88,3,1
la Salut,Gràcia,1000.0,84,4,2
el Parc i la Llacuna del Poblenou,Sant Martí,700.0,50,3,1
el Parc i la Llacuna del Poblenou,Sant Martí,990.0,90,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,80,2,1
Barceloneta,Ciutat Vella,1200.0,56,2,1
Sant Gervasi - la Bonanova,Les Corts,1200.0,100,3,2
la Salut,Gràcia,780.0,47,2,1
el Raval,Ciutat Vella,1050.0,55,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2900.0,200,4,3
la Nova Esquerra de l'Eixample,L'Eixample,1200.0,115,4,1
la Font de la Guatlla,Sants-Montjuïc,850.0,68,3,1
Sant Antoni,L'Eixample,1035.0,51,1,1
Sant Antoni,L'Eixample,1100.0,96,2,1
el Raval,Ciutat Vella,770.0,66,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2800.0,200,4,3
la Maternitat i Sant Ramon,Sants-Montjuïc,1200.0,116,3,2
el Besos i el Maresme,Sant Martí,1595.0,80,2,2
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,86,2,2
Sant Gervasi - la Bonanova,Les Corts,725.0,35,2,1
Gotic,Ciutat Vella,1350.0,80,2,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,82,3,2
el Baix Guinardo,Horta-Guinardó,1500.0,100,4,3
Hostafrancs,Sants-Montjuïc,1095.0,55,2,1
Fort Pienc,L'Eixample,1631.0,135,4,2
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,228,3,3
la Sagrera,Sant Andreu,580.0,38,1,1
Navas,Sant Andreu,1250.0,60,3,1
la Maternitat i Sant Ramon,Sants-Montjuïc,1255.0,85,3,1
Fort Pienc,L'Eixample,1600.0,114,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,4200.0,114,3,2
el Raval,Ciutat Vella,1000.0,75,2,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,3100.0,180,4,3
el Parc i la Llacuna del Poblenou,Sant Martí,900.0,90,3,1
el Camp de l'Arpa del Clot,Sant Martí,1150.0,90,4,2
el Poblenou,Sant Martí,1300.0,89,3,2
la Nova Esquerra de l'Eixample,L'Eixample,1475.0,70,2,1
la Nova Esquerra de l'Eixample,L'Eixample,1300.0,85,2,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1900.0,115,2,3
Vallcarca i els Penitents,Sarrià-Sant Gervasi,881.0,55,1,1
el Raval,Ciutat Vella,630.0,30,1,1
el Raval,Ciutat Vella,690.0,40,1,1
el Carmel,Horta-Guinardó,775.0,71,2,1
Sant Antoni,L'Eixample,980.0,62,2,1
la Salut,Gràcia,900.0,55,2,1
el Poblenou,Sant Martí,1250.0,58,1,1
Sant Antoni,L'Eixample,890.0,51,2,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2500.0,45,1,1
el Parc i la Llacuna del Poblenou,Sant Martí,750.0,65,2,1
Sant Antoni,L'Eixample,775.0,78,2,1
Sant Antoni,L'Eixample,750.0,55,3,1
Fort Pienc,L'Eixample,1575.0,95,2,3
la Font d'en Fargues,Horta-Guinardó,890.0,93,2,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,3757.0,105,2,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1350.0,105,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,5000.0,180,3,3
Sant Antoni,L'Eixample,1000.0,49,1,2
Sant Antoni,L'Eixample,995.0,93,3,2
el Parc i la Llacuna del Poblenou,Sant Martí,1050.0,100,3,2
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1650.0,78,2,1
Sagrada Familia,L'Eixample,1510.0,77,3,2
el Carmel,Horta-Guinardó,725.0,48,1,1
l'Antiga Esquerra de l'Eixample,L'Eixample,2250.0,100,3,2
Sant Gervasi - la Bonanova,Les Corts,900.0,67,1,1
el Poblenou,Sant Martí,1250.0,45,1,1
el Besos i el Maresme,Sant Martí,1749.0,55,1,1
el Raval,Ciutat Vella,840.0,48,2,1
el Coll,Gràcia,1250.0,76,2,1
Hostafrancs,Sants-Montjuïc,950.0,64,3,1
Vallcarca i els Penitents,Sarrià-Sant Gervasi,1100.0,75,2,2
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2300.0,130,2,2
Sarria,Les Corts,1350.0,100,4,2
Sant Antoni,L'Eixample,700.0,50,1,1
Vilapicina i la Torre Llobeta,Nou Barris,850.0,78,3,1
Can Baro,Horta-Guinardó,950.0,75,3,1
Sant Gervasi - la Bonanova,Les Corts,750.0,31,1,1
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,1650.0,76,2,2
Sant Antoni,L'Eixample,500.0,25,1,1
Diagonal Mar i el Front Maritim del Poblenou,Sant Martí,2000.0,75,3,2
l'Antiga Esquerra de l'Eixample,L'Eixample,1950.0,146,5,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,2500.0,95,2,2
Sant Pere. Santa Caterina i la Ribera,Ciutat Vella,6000.0,318,2,2
el Camp d'en Grassot i Gracia Nova,Gràcia,1830.0,80,1,1
la Salut,Gràcia,1150.0,93,3,2
Sant Antoni,L'Eixample,1150.0,79,1,1
Barceloneta,Ciutat Vella,1200.0,79,3,2
Sagrada Familia,L'Eixample,1500.0,90,2,1
les Tres Torres,Les Corts,1950.0,122,3,3
el Raval,Ciutat Vella,995.0,90,3,2
la Salut,Gràcia,675.0,65,1,1
Sant Gervasi - la Bonanova,Les Corts,800.0,81,2,1
Barceloneta,Ciutat Vella,1267.0,63,2,2
el Raval,Ciutat Vella,840.0,45,1,1
Sant Gervasi - Galvany,Sarrià-Sant Gervasi,2500.0,250,5,4
Barceloneta,Ciutat Vella,1200.0,34,1,1
el Baix Guinardo,Horta-Guinardó,1380.0,120,2,2
